customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag
8a858f9f5bd99987015be35f3b5730fe,301979105,3,2017-07-15 12:50:55.000000,2017-07-15 11:50:48.000000,10000.0000,13000.0000,30,8a858fef570f30e501571f8c9b393e0c,Bad
8a858fe75be82695015be84134cd19b8,301999032,3,2017-07-27 16:03:26.000000,2017-07-27 15:03:20.000000,10000.0000,11500.0000,15,,Bad
8a858f0656b7820c0156c3a11ccf195f,301999026,2,2017-07-27 16:01:23.000000,2017-07-27 15:01:17.000000,10000.0000,13000.0000,30,,Good
8a858f0f5bfd79d2015c008a8cba6830,301985988,2,2017-07-19 16:06:52.000000,2017-07-19 15:06:38.000000,10000.0000,13000.0000,30,,Good
8a858f1955b1c4df0155ce9b2e35046b,301984391,2,2017-07-18 18:14:05.000000,2017-07-18 17:13:58.000000,10000.0000,13000.0000,30,,Good
8a858f1f586c8fc8015870ffe8e17424,301972142,10,2017-07-10 20:57:48.000000,2017-07-10 19:56:37.000000,30000.0000,39000.0000,60,,Bad
8a858f2756cec0a30156e00f8a36011f,301975590,8,2017-07-13 08:26:11.000000,2017-07-13 07:25:00.000000,20000.0000,24500.0000,30,,Good
8a858f305c8dd672015c96fb28632be3,301970505,2,2017-07-09 18:28:01.000000,2017-07-09 17:27:54.000000,10000.0000,13000.0000,30,,Good
8a858f375b493337015b56fbe1c0738e,301968229,3,2017-07-07 16:20:08.000000,2017-07-07 15:20:02.000000,10000.0000,13000.0000,30,,Good
8a858f475c7ea023015c7f69842720ee,301978208,2,2017-07-14 19:07:01.000000,2017-07-14 18:06:55.000000,10000.0000,13000.0000,30,8a858ea75b679102015b67938ef6030b,Good
8a858f585bfd6341015c024bcc5369b1,301966967,2,2017-07-06 18:46:29.000000,2017-07-06 17:46:24.000000,10000.0000,13000.0000,30,,Bad
8a858f625d611181015d648a6bed41c8,302003267,2,2017-07-30 10:49:00.000000,2017-07-30 09:48:53.000000,10000.0000,11500.0000,15,,Good
8a858f6d5bfcd8a2015bfcf70b4213bc,301972801,4,2017-07-11 11:10:25.000000,2017-07-11 10:10:19.000000,20000.0000,22250.0000,15,8a858eb45ad1e79e015ad1e81fb6002c,Good
8a858f78550ba1040155110cdacd015f,301987774,6,2017-07-20 15:19:21.000000,2017-07-20 14:19:13.000000,20000.0000,22250.0000,15,,Good
8a858f9158aff6a30158b4c1f2b60833,302002822,4,2017-07-29 22:26:55.000000,2017-07-29 21:26:48.000000,10000.0000,13000.0000,30,,Good
8a858f975c4582c4015c4c1136fc47fa,301964955,3,2017-07-05 14:28:50.000000,2017-07-05 13:28:44.000000,10000.0000,13000.0000,30,,Good
8a858fa154e2912f0154f16a80f32556,301977483,7,2017-07-14 12:14:57.000000,2017-07-14 11:13:47.000000,30000.0000,34500.0000,30,,Good
8a858fa3552ae11201552fce5df04e1a,301987134,12,2017-07-20 09:45:55.000000,2017-07-20 08:45:47.000000,40000.0000,44000.0000,30,,Good
8a858fa95c695f85015c6beb3279647b,301988102,3,2017-07-20 18:29:59.000000,2017-07-20 17:29:51.000000,10000.0000,11500.0000,15,,Good
8a858fad5ccb633e015ccbeb05ae2d2c,301989390,2,2017-07-21 14:21:29.000000,2017-07-21 13:21:22.000000,10000.0000,11500.0000,15,,Good
8a858fb45583686f01558c5f9c364ac1,301990551,8,2017-07-22 10:47:16.000000,2017-07-22 09:47:03.000000,20000.0000,24500.0000,30,,Good
8a858fc25baeeeff015baf446e843009,301977589,4,2017-07-14 13:12:06.000000,2017-07-14 12:11:59.000000,20000.0000,24500.0000,30,,Good
8a858fcb5ca240f7015ca5f72d8c6357,301966237,2,2017-07-06 11:14:18.000000,2017-07-06 10:14:13.000000,10000.0000,13000.0000,30,,Good
8a858fd3552c7562015559cb371f4c8c,301965883,13,2017-07-06 07:11:10.000000,2017-07-06 06:10:56.000000,30000.0000,39000.0000,60,,Good
8a858fd75bb62bbe015bc8ac68616fb2,301959762,2,2017-07-02 10:04:50.000000,2017-07-02 09:04:44.000000,10000.0000,13000.0000,30,8a858f4c5bb597f6015bc09458821bdb,Bad
8a858fdc5c118fd3015c11a211e108b7,301961896,3,2017-07-03 18:56:50.000000,2017-07-03 17:56:44.000000,20000.0000,24500.0000,30,8a858fc55b2548dd015b286e452c678c,Good
8a858fea5cc644ae015cca478da95f5d,301992178,2,2017-07-23 17:24:46.000000,2017-07-23 16:24:39.000000,10000.0000,13000.0000,30,,Good
8a858ff455a09f5a0155b9fdcfca7f3f,301974612,2,2017-07-12 13:35:21.000000,2017-07-12 12:35:14.000000,10000.0000,11500.0000,15,,Bad
8a858ffc5baffa85015bb24ddafb60a9,301964253,3,2017-07-05 07:11:37.000000,2017-07-05 06:11:32.000000,10000.0000,13000.0000,30,,Good
8a858e475c127bce015c15e434622bde,301975900,3,2017-07-13 11:37:00.000000,2017-07-13 10:36:54.000000,10000.0000,13000.0000,30,8a858edb5bd936e4015bdf8a95d7656a,Bad
8a858eb4588604f70158887278a80aae,301965412,9,2017-07-05 19:18:34.000000,2017-07-05 18:18:20.000000,20000.0000,24500.0000,30,,Bad
8a858f105a4ed440015a5ba5ab1f3ca0,301967450,3,2017-07-07 07:36:02.000000,2017-07-07 06:35:43.000000,10000.0000,11500.0000,15,,Bad
8a858f605b57bf87015b57c86caa042f,301960836,3,2017-07-03 11:04:17.000000,2017-07-03 10:04:12.000000,10000.0000,13000.0000,30,,Bad
8a858fab5cd5e1a7015ce60347f43f55,301996248,2,2017-07-26 05:40:31.000000,2017-07-26 04:39:24.000000,10000.0000,13000.0000,30,,Bad
8a858ff05b1ac77f015b1b0ea58735c2,301978871,4,2017-07-15 09:40:43.000000,2017-07-15 08:39:31.000000,10000.0000,13000.0000,30,,Bad
8a5cfa8345d40fb80145dc328532397a,301974306,6,2017-07-12 10:24:49.000000,2017-07-12 09:23:37.000000,10000.0000,11000.0000,30,,Good
8a858899538ddb8e01539eccc3c375fe,301995343,13,2017-07-25 14:00:57.000000,2017-07-25 12:59:43.000000,40000.0000,48000.0000,60,,Good
8a8588f35451808f01547b8e92ec220d,301968134,2,2017-07-07 15:20:08.000000,2017-07-07 14:20:01.000000,10000.0000,13000.0000,30,,Bad
8a8589045384bd83015399ab579042b9,301976288,2,2017-07-13 15:48:55.000000,2017-07-13 14:48:48.000000,10000.0000,13000.0000,30,,Good
8a8589d754a05c0a0154a48518666580,301981095,3,2017-07-17 03:31:15.000000,2017-07-17 02:31:07.000000,10000.0000,13000.0000,30,,Good
8a858e045b495c30015b497a0e1d0e09,301986932,6,2017-07-20 11:03:45.000000,2017-07-20 07:00:45.000000,20000.0000,24500.0000,30,,Good
8a858e0b5d1d8104015d1da5234b0e90,301996657,2,2017-07-26 10:40:04.000000,2017-07-26 09:39:57.000000,10000.0000,13000.0000,30,,Good
8a858e165b90faf9015b973923842ae9,301966470,4,2017-07-06 13:42:02.000000,2017-07-06 12:41:56.000000,20000.0000,24500.0000,30,,Bad
8a858e225a28c713015a2ce31a9e0dc8,301978321,6,2017-07-14 20:33:38.000000,2017-07-14 19:33:30.000000,15000.0000,16125.0000,15,,Good
8a858e2d5aebef07015aec2e96e372c8,301964762,8,2017-07-05 12:21:44.000000,2017-07-05 11:21:29.000000,20000.0000,23000.0000,30,,Good
8a858e36590808e301592ae6ca1a0f3b,302000787,8,2017-07-28 15:14:33.000000,2017-07-28 14:14:28.000000,30000.0000,34500.0000,30,,Good
8a858e445d31e47a015d3213da101e6e,302001608,2,2017-07-29 04:37:24.000000,2017-07-29 03:37:16.000000,10000.0000,11500.0000,15,,Good
8a858e4b5cb1e4d7015cbb9cbacf67e3,301997188,2,2017-07-26 15:19:13.000000,2017-07-26 14:19:06.000000,10000.0000,13000.0000,30,8a858ee55cb156e6015cb6a5d8407bd1,Good
8a858e5856b7840c0156c298b5d35422,301993632,19,2017-07-24 15:20:07.000000,2017-07-24 14:20:01.000000,50000.0000,55000.0000,60,,Good
8a858e615c832be8015c86c6e7481967,301970547,2,2017-07-09 19:19:18.000000,2017-07-09 18:19:13.000000,10000.0000,11500.0000,15,,Good
8a858e64590ae20001591534eb0647ec,301964707,3,2017-07-05 11:54:24.000000,2017-07-05 10:54:13.000000,10000.0000,13000.0000,30,,Bad
8a858e69566ae5b801566c40bb294259,301969959,13,2017-07-09 08:34:30.000000,2017-07-09 07:34:04.000000,50000.0000,52500.0000,30,,Good
8a858e6d5b252065015b2acdc061657c,301958584,4,2017-07-01 06:57:53.000000,2017-07-01 05:57:48.000000,10000.0000,13000.0000,30,,Good
8a858e705cb15527015cbf20a8da20aa,301992158,2,2017-07-23 17:11:24.000000,2017-07-23 16:11:17.000000,10000.0000,13000.0000,30,,Good
8a858e785c8d9167015c97ca7fbe2c0c,301999018,3,2017-07-27 15:57:29.000000,2017-07-27 14:57:24.000000,10000.0000,13000.0000,30,,Bad
8a858e875c63d395015c65308d640c0f,301981405,2,2017-07-17 09:30:56.000000,2017-07-17 08:30:51.000000,10000.0000,13000.0000,30,,Bad
8a858e945bfdb9e7015c0ccf952b0d3e,301969453,3,2017-07-08 16:35:03.000000,2017-07-08 15:34:58.000000,10000.0000,13000.0000,30,8a8589f853f100fb01540a3551f034bd,Bad
8a858ea4582fcdc80158338316a258e3,301992692,10,2017-07-24 04:30:55.000000,2017-07-24 03:30:47.000000,30000.0000,34500.0000,30,,Good
8a858eac5c451942015c54fdbff96c8b,301966808,2,2017-07-06 16:54:50.000000,2017-07-06 15:54:43.000000,10000.0000,13000.0000,30,,Good
8a858eba5b681df4015b75ab13016a89,301970846,4,2017-07-10 06:15:37.000000,2017-07-10 05:15:31.000000,15000.0000,18375.0000,30,,Good
8a858fd55577e87601558336f0793396,301968352,9,2017-07-07 17:53:07.000000,2017-07-07 16:53:01.000000,40000.0000,44000.0000,30,,Good
8a858fd95c878bfe015c87b75e8f1fc3,302002378,3,2017-07-29 15:50:04.000000,2017-07-29 14:49:54.000000,10000.0000,13000.0000,30,,Good
8a858fe45cd62cbf015ce93a8a26355d,301996498,2,2017-07-26 09:18:34.000000,2017-07-26 08:18:26.000000,10000.0000,11500.0000,15,,Good
8a858fe8586deed301586e7c59052897,301998211,2,2017-07-27 07:33:18.000000,2017-07-27 06:32:07.000000,10000.0000,13000.0000,30,,Good
8a858ff25a6a19ee015a6abff5ed659c,301977280,4,2017-07-14 10:26:41.000000,2017-07-14 09:26:33.000000,10000.0000,13000.0000,30,,Good
8a858ffc5852f33d015857ef84051d76,302002669,8,2017-07-29 19:42:04.000000,2017-07-29 18:40:57.000000,30000.0000,34500.0000,30,,Good
8a858e015c58ee6a015c592ed3541c4a,301958838,2,2017-07-01 11:48:01.000000,2017-07-01 10:47:55.000000,10000.0000,13000.0000,30,,Bad
8a858e5b5ca767e1015caa30f3125abc,301963103,2,2017-07-04 12:43:11.000000,2017-07-04 11:43:05.000000,10000.0000,13000.0000,30,8a858fcb5ca240f7015ca6166a3375c4,Bad
8a858e8a5ca0f59d015ca1736eef3cb3,301997037,2,2017-07-26 13:52:36.000000,2017-07-26 12:52:28.000000,10000.0000,13000.0000,30,,Bad
8a858f09582a50b201583155980077a9,301975490,10,2017-07-13 06:43:04.000000,2017-07-13 05:41:54.000000,20000.0000,22250.0000,15,,Bad
8a858f61560bc0e501561c4c492609ef,301960481,3,2017-07-03 03:16:05.000000,2017-07-03 02:16:00.000000,10000.0000,13000.0000,30,,Bad
8a858fa158f8ee8f0158ffc2f0644e78,301998947,2,2017-07-27 15:28:21.000000,2017-07-27 14:28:15.000000,10000.0000,11500.0000,15,,Bad
8a1a32fc49b632520149c3b8fdf85139,301976551,8,2017-07-13 19:22:15.000000,2017-07-13 18:22:05.000000,20000.0000,24500.0000,30,,Good
8a85882953bc04f80153bc198e5d0222,301980605,2,2017-07-16 17:01:00.000000,2017-07-16 16:00:53.000000,10000.0000,13000.0000,30,,Bad
8a8588bf54c8eab60154c9226d7917e7,301995953,5,2017-07-25 21:01:41.000000,2017-07-25 20:01:34.000000,20000.0000,24500.0000,30,,Good
8a8588f853b1b2d40153bd9536925edb,301965099,9,2017-07-05 15:54:11.000000,2017-07-05 14:53:57.000000,30000.0000,34500.0000,30,,Good
8a85893d53f104eb015400808d86752b,301968206,5,2017-07-07 16:03:02.000000,2017-07-07 15:02:58.000000,10000.0000,13000.0000,30,,Good
8a85896653e2e18b0153f0c200dd62c6,301971866,2,2017-07-10 17:26:45.000000,2017-07-10 16:26:40.000000,10000.0000,13000.0000,30,,Good
8a8589a75438621601543ab52054150c,301985452,11,2017-07-19 11:45:42.000000,2017-07-19 10:44:35.000000,40000.0000,48000.0000,60,,Good
8a858e005577f1ba015578147fc50f0c,301976838,13,2017-07-14 00:36:35.000000,2017-07-13 23:36:27.000000,50000.0000,57500.0000,90,,Good
8a858e045cd5b1d6015cdb5446b34af8,301997384,2,2017-07-26 17:02:56.000000,2017-07-26 16:02:49.000000,10000.0000,13000.0000,30,,Good
8a858e105bd92644015be699d91214f3,301999752,5,2017-07-28 01:30:29.000000,2017-07-28 00:30:22.000000,20000.0000,24500.0000,30,,Good
8a858e1e5b1fc4ad015b1fc9fd66028a,301998124,5,2017-07-27 05:38:57.000000,2017-07-27 04:37:47.000000,20000.0000,24500.0000,30,,Good
8a858e245c214660015c307d07003faf,301987811,3,2017-07-20 15:38:37.000000,2017-07-20 14:38:27.000000,10000.0000,11500.0000,15,8a858f70575165bf015751e29adf30d0,Good
8a858e395cb1d4d9015cc006b54025a9,301990870,2,2017-07-22 14:57:35.000000,2017-07-22 13:57:28.000000,10000.0000,13000.0000,30,8a858eda5c8863ff015c8b96e5fd74d0,Good
8a858e495d1e235c015d2218c8ef60b2,301988133,2,2017-07-20 18:47:37.000000,2017-07-20 17:47:30.000000,10000.0000,11500.0000,15,,Good
8a858e5555780ea001557e4e09383b96,301988757,8,2017-07-21 07:48:58.000000,2017-07-21 06:48:38.000000,30000.0000,34500.0000,30,,Good
8a858e5f5d0e9ac2015d114f3fb57058,302001385,2,2017-07-28 21:44:21.000000,2017-07-28 20:44:14.000000,10000.0000,13000.0000,30,,Good
8a858e665b8729fe015b8996f6f14ebd,301979834,6,2017-07-15 23:21:48.000000,2017-07-15 22:21:39.000000,20000.0000,22250.0000,15,,Good
8a858e6a5bfd4b54015c01d5bc6855c7,301960432,2,2017-07-02 23:41:30.000000,2017-07-02 22:41:23.000000,10000.0000,13000.0000,30,8a858fce5bf8129c015bf9ff58e90318,Good
8a858e705b3a03c7015b3b3971af6511,301969498,2,2017-07-08 17:18:07.000000,2017-07-08 16:18:01.000000,10000.0000,11500.0000,15,,Bad
8a858e7a56e509290156f40f7c2844ae,302002515,5,2017-07-29 17:31:42.000000,2017-07-29 16:31:34.000000,10000.0000,12250.0000,30,,Bad
8a858e8d56adbdae0156b437814d071b,301988655,2,2017-07-21 05:38:37.000000,2017-07-21 04:38:31.000000,10000.0000,13000.0000,30,,Good
8a858e935b496584015b4e93bde25599,301968478,7,2017-07-07 19:44:26.000000,2017-07-07 18:44:12.000000,20000.0000,22250.0000,15,,Bad
8a858e9b5a61655b015a61e631833c3e,301960509,4,2017-07-03 05:48:23.000000,2017-07-03 04:47:18.000000,10000.0000,13000.0000,30,,Bad
8a858ea45b35639b015b3712616e2d5f,301960179,4,2017-07-02 18:13:11.000000,2017-07-02 17:13:03.000000,20000.0000,24500.0000,30,,Good
8a858eb35ad7c9c7015adaff46eb1fcb,301959963,3,2017-07-02 14:13:37.000000,2017-07-02 13:12:32.000000,10000.0000,13000.0000,30,,Good
8a858eba5c884d2a015c959cafd52be5,301991875,2,2017-07-23 13:23:00.000000,2017-07-23 12:22:52.000000,10000.0000,11500.0000,15,,Bad
8a858ec45577f83e01557e2434a2109f,301960025,9,2017-07-02 15:17:37.000000,2017-07-02 14:17:32.000000,40000.0000,44000.0000,30,,Good
8a858ec95afc0922015afcf961164042,301964481,6,2017-07-05 09:51:17.000000,2017-07-05 08:51:05.000000,20000.0000,24500.0000,30,,Good
8a858ee25b34d796015b37d2907d394d,301968254,4,2017-07-07 16:35:19.000000,2017-07-07 15:35:02.000000,20000.0000,24500.0000,30,,Good
8a858ee65be8d42d015bec21e37e1f59,301998919,2,2017-07-27 15:17:13.000000,2017-07-27 14:16:02.000000,10000.0000,13000.0000,30,,Good
8a858ef255c55fd60155d8c4b6db454f,301983195,2,2017-07-18 08:07:53.000000,2017-07-18 07:07:43.000000,10000.0000,13000.0000,30,,Good
8a858efb54ccb4820154cd9bf5382fba,302002291,12,2017-07-29 14:46:20.000000,2017-07-29 13:46:12.000000,10000.0000,11500.0000,30,,Good
8a858f045556eaa4015558e0c68b60cc,301993718,10,2017-07-24 16:03:41.000000,2017-07-24 15:03:02.000000,30000.0000,34500.0000,30,,Good
8a858f0a56ffda56015709b8507a0abb,301966173,6,2017-07-06 10:32:45.000000,2017-07-06 09:32:31.000000,20000.0000,24500.0000,30,,Good
8a858f15555455250155593c822b45f0,301959777,2,2017-07-02 10:24:11.000000,2017-07-02 09:24:05.000000,10000.0000,13000.0000,30,,Bad
8a858f1f5799c85e015799fe3282172c,301996102,7,2017-07-25 23:08:18.000000,2017-07-25 22:08:12.000000,30000.0000,39000.0000,60,,Good
8a858f265c1c393e015c20379a9341b7,301981569,3,2017-07-17 10:48:50.000000,2017-07-17 09:48:44.000000,10000.0000,13000.0000,30,,Good
8a858f295c8d307f015c9e91e5212689,301983769,3,2017-07-18 12:50:42.000000,2017-07-18 11:50:35.000000,10000.0000,11500.0000,15,,Good
8a858f2e5876d7d00158775e060838ba,301976358,6,2017-07-13 16:31:34.000000,2017-07-13 15:30:24.000000,20000.0000,24500.0000,30,,Good
8a858f335c8d9723015c9bc0a13037d0,301989751,2,2017-07-21 17:47:42.000000,2017-07-21 16:47:34.000000,10000.0000,13000.0000,30,,Good
8a858f3d5add42e2015ae1446fbf7d56,301989632,5,2017-07-21 16:29:39.000000,2017-07-21 15:29:33.000000,20000.0000,24500.0000,30,,Bad
8a858f435aa9712e015aa9e8e9735ca6,301973344,8,2017-07-11 16:25:39.000000,2017-07-11 15:25:34.000000,30000.0000,34500.0000,30,,Good
8a858f4c5bb597f6015bc37ca2495d1e,301962898,3,2017-07-04 11:01:51.000000,2017-07-04 10:01:44.000000,10000.0000,13000.0000,30,,Good
8a858f5659bc0eea0159c9e3ddee1d5f,301970439,5,2017-07-09 17:24:08.000000,2017-07-09 16:24:01.000000,15000.0000,18375.0000,30,,Good
8a858f5b5bee1b11015bf192ffb44553,301962804,3,2017-07-04 10:02:03.000000,2017-07-04 09:01:56.000000,10000.0000,13000.0000,30,,Good
8a858f5f5a3d03ab015a3ebc0fd0071d,301999773,6,2017-07-28 02:34:39.000000,2017-07-28 01:34:32.000000,20000.0000,24500.0000,30,,Good
8a858f665c45930d015c490f9e137383,301974387,2,2017-07-12 11:09:56.000000,2017-07-12 10:09:48.000000,10000.0000,13000.0000,30,8a858fad5bf85d5e015bf91a60f63b83,Good
8a858fc9580b91da01581bca02085f52,301961187,9,2017-07-03 14:50:10.000000,2017-07-03 13:50:03.000000,30000.0000,34500.0000,30,,Bad
8a85881a5420ebf101543805f5fb4a09,301992076,14,2017-07-23 15:57:06.000000,2017-07-23 14:57:00.000000,40000.0000,44000.0000,30,,Bad
8a8588dd54be35520154c05cbe9759e5,301987057,16,2017-07-20 12:02:26.000000,2017-07-20 08:01:39.000000,20000.0000,20500.0000,15,,Good
8a85893d53e2e2f30153ea96bf9d09ca,301991501,16,2017-07-23 06:54:50.000000,2017-07-23 05:54:40.000000,40000.0000,44000.0000,30,,Good
8a858966538deb19015395ac1d4f416f,301959815,12,2017-07-02 11:25:44.000000,2017-07-02 10:24:37.000000,30000.0000,33000.0000,30,,Good
8a8589a453bc422d0153c97956cb020d,301985870,9,2017-07-19 15:06:35.000000,2017-07-19 14:06:27.000000,10000.0000,10750.0000,15,,Good
8a858e005c2154c2015c2f54b7935fe5,301983593,3,2017-07-18 11:31:16.000000,2017-07-18 10:31:09.000000,10000.0000,13000.0000,30,,Good
8a858e035693e02901569504a7cd4a8f,301958876,11,2017-07-01 12:17:36.000000,2017-07-01 11:16:29.000000,40000.0000,48000.0000,60,,Good
8a858e0a5668e69c0156831b8a43116f,301992509,9,2017-07-23 21:55:54.000000,2017-07-23 20:55:48.000000,40000.0000,44000.0000,30,,Good
8a858e1158dc4d830158f8829c7929a1,301982441,8,2017-07-17 18:13:02.000000,2017-07-17 17:11:50.000000,20000.0000,24500.0000,30,,Good
8a858e1a59cbf7460159d0335d9a6a03,301988907,7,2017-07-21 09:26:47.000000,2017-07-21 08:26:39.000000,30000.0000,39000.0000,60,,Bad
8a858e2155defefd0155ed6d112c6b55,301977053,10,2017-07-14 08:32:58.000000,2017-07-14 07:32:51.000000,30000.0000,34500.0000,30,,Good
8a858e275c7ea5ec015c81b78d406c50,301966607,2,2017-07-06 15:05:38.000000,2017-07-06 14:05:33.000000,10000.0000,13000.0000,30,8a858fc55b2548dd015b286e452c678c,Good
8a858e345bd96da8015be3d7c0894a31,301967561,4,2017-07-07 09:00:56.000000,2017-07-07 08:00:50.000000,20000.0000,24500.0000,30,,Good
8a858e41579fc64b0157a8140dfb465e,301966351,15,2017-07-06 12:29:48.000000,2017-07-06 11:29:42.000000,50000.0000,52500.0000,30,,Good
8a858e51584a1fc701584a20d4560048,301962614,9,2017-07-04 08:14:05.000000,2017-07-04 07:13:59.000000,30000.0000,34500.0000,30,,Good
8a858e5c56f98bad0156fec9e9326a62,302002005,7,2017-07-29 11:07:04.000000,2017-07-29 10:05:52.000000,20000.0000,24500.0000,30,,Good
8a858e685c217d36015c34a57d886783,301971321,2,2017-07-10 12:24:27.000000,2017-07-10 11:24:21.000000,10000.0000,13000.0000,30,,Good
8a858e6d58b0cc520158c326f17f257d,301991503,11,2017-07-23 07:00:42.000000,2017-07-23 06:00:36.000000,40000.0000,44000.0000,30,,Good
8a858e785c8d9167015c9c4faa701884,301973804,2,2017-07-11 22:01:50.000000,2017-07-11 21:00:43.000000,10000.0000,13000.0000,30,,Good
8a858e885b68546c015b7238f22027ba,301966209,6,2017-07-06 10:57:27.000000,2017-07-06 09:57:20.000000,20000.0000,24500.0000,30,,Good
8a858e8d56b784480156d7d32d347963,302002663,2,2017-07-29 19:35:42.000000,2017-07-29 18:35:34.000000,10000.0000,13000.0000,30,,Good
8a858e9b560bbd6301560bd6568f0312,301971437,9,2017-07-10 13:18:35.000000,2017-07-10 12:18:31.000000,30000.0000,34500.0000,30,,Good
8a858ea35d2d2f62015d2e77719b60be,301995875,2,2017-07-25 20:03:40.000000,2017-07-25 19:03:34.000000,10000.0000,13000.0000,30,,Good
8a858eab5cf9c4c8015cfaeeb936440f,301979078,2,2017-07-15 12:28:33.000000,2017-07-15 11:28:27.000000,10000.0000,13000.0000,30,8a858ece5cd05041015cd19d339000b9,Good
8a858eb75c21a2b9015c24d4d3203a06,301969187,3,2017-07-08 12:34:47.000000,2017-07-08 11:34:42.000000,10000.0000,13000.0000,30,8a858f3159f585d30159f87d1a2877db,Good
8a858ebc5b48cbd0015b48cd84ac03ba,301970669,4,2017-07-09 21:56:53.000000,2017-07-09 20:56:43.000000,20000.0000,24500.0000,30,,Good
8a858ece5b0142e3015b0f3accb86c5d,301961051,6,2017-07-03 13:18:23.000000,2017-07-03 12:17:17.000000,20000.0000,24500.0000,30,,Good
8a858eda5c8863ff015c97c9d3a9122a,301976053,2,2017-07-13 13:23:29.000000,2017-07-13 12:23:22.000000,10000.0000,13000.0000,30,,Good
8a858edf5c69a538015c6a1a35b11a71,301995806,2,2017-07-25 20:02:48.000000,2017-07-25 18:07:20.000000,10000.0000,13000.0000,30,,Good
8a858ee55c830000015c873225d318ba,301971919,2,2017-07-10 17:56:06.000000,2017-07-10 16:56:01.000000,10000.0000,13000.0000,30,,Good
8a858ee75a6156c0015a635f394a5f79,302001727,7,2017-07-29 07:47:49.000000,2017-07-29 06:47:42.000000,30000.0000,34500.0000,30,,Good
8a858ef7597cf4c501597e2416f907aa,301960547,8,2017-07-03 06:54:44.000000,2017-07-03 05:54:38.000000,40000.0000,44000.0000,30,,Good
8a858f055c831d5b015c87192bf35ab2,301970251,2,2017-07-09 14:10:43.000000,2017-07-09 13:10:38.000000,10000.0000,13000.0000,30,,Good
8a858f265b394f74015b3954a1400698,301982160,2,2017-07-17 15:40:35.000000,2017-07-17 14:40:26.000000,10000.0000,13000.0000,30,,Bad
8a858f2d5853901a01585805b6e47e3d,301958758,8,2017-07-01 10:32:38.000000,2017-07-01 09:31:31.000000,30000.0000,34500.0000,30,,Good
8a858f305c8dd672015c9b7a60f96231,301996458,3,2017-07-26 08:50:01.000000,2017-07-26 07:49:53.000000,10000.0000,13000.0000,30,,Good
8a858f375b493337015b551f74831441,301965255,3,2017-07-05 17:32:41.000000,2017-07-05 16:32:35.000000,10000.0000,13000.0000,30,,Good
8a858f415ba54724015ba5a9cabc39a7,301998654,3,2017-07-27 12:07:17.000000,2017-07-27 11:06:08.000000,10000.0000,11500.0000,15,,Good
8a858f4958721a8c0158741a961b2fc3,302001116,10,2017-07-28 18:21:00.000000,2017-07-28 17:20:53.000000,30000.0000,34500.0000,30,,Good
8a858f54589736f40158a1b8a006728a,301997974,10,2017-07-26 23:19:47.000000,2017-07-26 22:19:39.000000,30000.0000,34500.0000,30,,Good
8a858f585cf9d48b015cfa1942b1293e,302000450,2,2017-07-28 12:23:15.000000,2017-07-28 11:23:08.000000,10000.0000,13000.0000,30,,Good
8a858f615623747d015626ce7f865d2e,301981848,3,2017-07-17 13:08:05.000000,2017-07-17 12:06:52.000000,20000.0000,22250.0000,15,,Good
8a858f6f57d2acb50157dca4f81540e2,301959311,2,2017-07-01 19:02:44.000000,2017-07-01 18:01:36.000000,10000.0000,13000.0000,30,,Good
8a858f7d5cf9aef9015d0a60d4053a31,301987128,2,2017-07-20 09:42:33.000000,2017-07-20 08:42:24.000000,10000.0000,11500.0000,15,8a858e625c8d993a015c944701ea0746,Good
8a858f9157f7b9670157fb3f27a779e5,301994172,10,2017-07-24 20:03:52.000000,2017-07-24 19:03:43.000000,40000.0000,44000.0000,30,,Good
8a858f985bee01cb015bf160e3ef4c1d,301969267,3,2017-07-08 13:57:07.000000,2017-07-08 12:57:01.000000,10000.0000,13000.0000,30,,Good
8a858f9e5a41dfd7015a41f7b0ae1759,301975480,7,2017-07-13 06:32:44.000000,2017-07-13 05:32:38.000000,10000.0000,11500.0000,15,,Good
8a858fa1590804320159088fd2fa1824,301970342,10,2017-07-09 15:47:01.000000,2017-07-09 14:46:55.000000,30000.0000,34500.0000,30,,Good
8a858fa5552add5d0155304f5f3f0bb3,301966550,9,2017-07-06 14:32:26.000000,2017-07-06 13:32:14.000000,30000.0000,34500.0000,30,,Good
8a858faf56b7821c0156d1431b3e3d26,301974920,8,2017-07-12 17:04:06.000000,2017-07-12 16:04:01.000000,15000.0000,17250.0000,30,,Good
8a858fb75cf4b2bd015cf799030e73c9,302000284,2,2017-07-28 10:54:10.000000,2017-07-28 09:54:04.000000,10000.0000,13000.0000,30,,Good
8a858fc259d7378a0159d9505282320d,302002315,9,2017-07-29 15:02:31.000000,2017-07-29 14:01:18.000000,30000.0000,34500.0000,30,,Good
8a858fcd56b9f22c0156c2fc17763dcc,301979118,13,2017-07-15 13:05:10.000000,2017-07-15 12:04:00.000000,50000.0000,55000.0000,60,,Good
8a858fd4597cf42201597eded8940f3b,301977723,3,2017-07-14 14:10:16.000000,2017-07-14 13:10:09.000000,10000.0000,13000.0000,30,,Good
8a858fdb5d19348a015d195225d8074b,301990159,2,2017-07-21 23:26:59.000000,2017-07-21 22:26:51.000000,10000.0000,13000.0000,30,,Good
